Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Honda,Jazz (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Mobilio (Thailand),2021,"Yamada Somboon Co., Ltd."
Americas,Hyundai,Santa Fe (USA),2021,"Myunghwa Ind. Co., Ltd."
Americas,Hyundai,Sonata (USA),2021,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Hyundai,Tucson Hybrid (Korea),2021,Motonic Corporation
ASEAN?India?Korea,Isuzu,D-Max (Thailand),2021,"TBKK (Thailand) Co., Ltd."
ASEAN?India?Korea,Isuzu,mu-X (Thailand),2021,"TBKK (Thailand) Co., Ltd."
Americas,Kia,K5 (USA),2021,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Kia,K5 Hybrid (Korea),2021,Motonic Corporation
Americas,Kia,Sorento (USA),2021,"Myunghwa Ind. Co., Ltd."
ASEAN?India?Korea,Kia,Sorento Hybrid (Korea),2021,Motonic Corporation
Japan,Mazda,Carol,2021,JTEKT Corporation
Japan,Mazda,CX-3,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,CX-30,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,CX-5,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,CX-8,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,CX-9,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Flair Crossover,2021,JTEKT Corporation
Japan,Mazda,Flair Wagon,2021,JTEKT Corporation
Japan,Mazda,Mazda2,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda3 Fastback,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda3 Sedan,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda6 Sedan,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Mazda6 Wagon,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Roadster,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mazda,Roadster RF,2021,"Hiroshima Seimitsu Kogyo Co., Ltd."
Japan,Mitsubishi,Eclipse Cross,2021,JTEKT Corporation
ASEAN?India?Korea,Mitsubishi,Mirage (Thailand),2021,JTEKT Corporation
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2021,"TBKK (Thailand) Co., Ltd."
Japan,Mitsubishi,RVR,2021,JTEKT Corporation
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2021,"TBKK (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,March (Thailand),2021,JTEKT Corporation
Japan,Nissan,Serena,2021,JTEKT Corporation
Japan,Nissan,X-Trail,2021,JTEKT Corporation
Europe,Opel,Mokka (Spain),2021,MAHLE GmbH
Europe,Rolls-Royce,Ghost (UK),2021,MAHLE GmbH
China,SAIC GM Wuling,Baojun E100 (FF) (China),2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd."
China,SAIC Volkswagen,Volkswagen Passat PHEV (FF) (China),2021,Nidec GPM Automotive Pumps (Suzhou) Co. Ltd. (Formerly GPM Automotive Pumps (Suzhou))
Japan,Suzuki,Alto,2021,JTEKT Corporation
Japan,Suzuki,Alto Works,2021,JTEKT Corporation
ASEAN?India?Korea,Suzuki,Celerio (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Suzuki,Ciaz (Thailand),2021,"Yamada Somboon Co., Ltd."
Japan,Suzuki,Hustler,2021,JTEKT Corporation
Japan,Suzuki,Landy,2021,JTEKT Corporation
Japan,Suzuki,Solio,2021,JTEKT Corporation
Japan,Suzuki,Spacia,2021,JTEKT Corporation
